A,C_KSWCK,C_SAC007,C_SAC022,C_SAC029A,C_SAC041,C_SAC062,C_SAC063,C_SAC065,C_SAC075,C_SAC083,C_SAC093,C_SAC120,C_SAC122,C_SAC148,C_SAC159,C_SAC169,C_SAC185,C_SAC193,C_SAC207,C_SAC217,C_SAC240,C_SAC247,C_SAC257,C_SAC269,C_SAC287,C_YBP002,SP_SAC083_YBP037
1966-03-31,11942.486,17735.367,17162.875,17162.875,21125.63,21544.203,21589.97,20022.82,20071.479,20074.049,16891.26,16963.889,16783.805,16838.447,16949.303,17060.795,17427.424,17452.787,17369.479,17173.357,15743.768,15754.257,15636.078,14721.549,12299.525,856.4297,0.0
1966-04-30,7767.2617,12426.339,12735.154,12735.154,15968.124,15774.651,15830.602,14668.641,14757.55,14707.432,10240.735,10247.701,10249.976,10468.49,10450.295,10478.344,10955.603,10950.094,10770.987,10903.764,9453.416,10143.922,10060.416,10112.544,7838.016,312.92645,0.0
1966-05-31,9208.116,11145.178,11582.043,11582.043,14624.954,14454.782,14556.489,13374.087,13545.763,13717.522,6075.2656,5896.374,6184.9087,6937.847,6920.5376,7043.516,7396.991,7405.2227,7360.815,9466.291,9000.738,9896.048,9828.369,10269.752,9101.115,184.5586,0.0
1966-06-30,12027.732,6035.4014,6694.224,6694.224,11357.485,11217.45,11355.743,10370.29,10670.324,10963.823,6173.863,6830.314,7105.617,7954.757,8001.5176,8372.887,9228.241,9273.114,9383.437,11531.37,11464.599,12538.296,12471.437,12681.067,11957.496,234.24689,0.0
1966-07-31,15272.926,12161.205,12851.258,12851.258,20969.37,20845.102,20955.291,17398.229,17618.365,18003.387,8324.36,8950.973,9305.647,10289.72,10335.365,10738.001,11702.579,11740.851,11885.994,14343.603,14307.275,15435.59,15372.256,15521.049,14960.582,211.23015,0.0
1966-08-31,11376.88,9711.854,10348.871,10348.871,17256.078,17115.314,17218.943,14880.419,15038.05,15228.686,6177.7793,6493.712,6705.6685,7403.9385,7397.6323,7626.1455,8694.264,8707.858,8800.535,10616.535,10568.735,11699.495,11634.443,11644.191,11117.74,197.18114,0.0
1966-09-30,6649.3086,6078.8525,6252.732,6252.732,11177.818,10981.055,11134.304,9555.389,9551.616,9372.879,5886.3345,4780.0767,4789.715,4837.2305,4795.017,4847.776,5738.647,5727.651,5678.5728,6656.72,6566.94,7182.2563,7111.288,7096.402,6570.123,232.71574,0.0
1966-10-31,5875.514,5147.1914,5342.5806,5342.5806,9827.245,9614.029,9731.755,8981.501,9080.819,9131.54,4573.9995,4218.727,4289.482,4401.321,4393.445,4495.0967,5278.8696,5293.912,5327.819,6160.221,6061.0796,6352.5737,6279.8687,6432.226,5923.3574,62.778633,0.0
1966-11-30,4090.3794,12010.306,11073.292,11073.292,16209.809,15622.319,15673.441,14471.277,14359.201,14002.151,8073.6675,6214.2627,7225.8516,7163.21,7183.8623,7222.634,8025.7715,7902.4443,7659.6387,7860.772,6133.537,6149.8735,6030.3096,7757.67,4419.2607,702.64124,0.0
1966-12-31,12732.036,33317.83,30577.346,30577.346,36751.11,35033.543,35076.96,31750.707,31791.502,31662.602,19444.162,19467.94,18294.68,19415.707,22127.451,22454.648,22091.984,22067.594,20715.494,20516.72,17947.209,17956.447,17716.13,17215.19,13091.627,2280.132,0.0
1967-01-31,7575.7544,45887.465,32625.133,32625.133,39136.414,38625.33,38668.086,31132.787,31354.309,30542.572,18273.43,17988.438,18389.203,19639.03,22494.006,22679.512,27068.785,26851.416,23074.902,21721.086,17011.098,17042.826,16658.531,16939.645,7956.408,11944.873,4890.8237
1967-02-28,9467.382,43758.523,39562.574,39562.574,47217.3,46284.375,46328.277,41872.676,41900.465,41804.145,21198.25,21141.768,18356.799,19427.705,22046.81,22069.734,17617.432,17589.71,17000.648,16597.963,14863.449,14897.81,14634.39,12905.094,10017.002,4333.5327,2419.7305
1967-03-31,13756.541,42865.234,36754.656,36754.656,43946.574,42815.637,42861.402,38681.71,38725.652,38533.18,18326.693,18310.09,18186.4,18753.486,20707.018,20765.096,21196.574,21193.814,20791.531,20115.232,18114.428,18119.709,17819.756,17435.295,14125.989,5720.034,2976.7324
1967-04-30,11160.8125,33628.953,30386.598,30386.598,36528.918,36124.09,36180.04,31575.418,31567.99,31278.004,18141.121,18077.812,18120.975,18589.395,20369.057,20403.127,21660.701,21608.828,20980.555,20439.375,18436.572,18436.854,18221.906,16337.683,11618.085,3294.6538,0.0
1967-05-31,13960.237,36080.785,34765.855,34765.855,41629.977,41458.418,41537.375,32103.898,32331.305,32525.602,15351.611,15948.696,16251.829,17103.402,17447.098,17663.533,18973.555,18990.412,18342.559,19920.496,17249.176,18047.082,17880.508,17929.8,13981.645,1979.5214,0.0
1967-06-30,9540.12,34751.695,34935.516,34935.516,41827.6,41675.152,41775.73,30255.932,30508.74,30711.775,9082.534,9022.889,9191.604,9934.3545,9904.108,10053.979,11130.131,11087.473,10766.156,12268.656,10899.403,11780.946,11687.791,11864.68,9607.186,596.88446,0.0
1967-07-31,12141.907,9377.196,10153.202,10153.202,16965.725,16854.227,16964.416,12424.444,12524.995,12619.7295,5819.0425,6270.762,6670.591,7598.8315,7580.5967,7825.776,8990.852,9014.124,9054.929,11508.78,11358.886,12690.876,12621.0625,12801.975,11829.776,273.72766,0.0
1967-08-31,12522.727,8530.371,9189.853,9189.853,15536.211,15389.844,15493.474,10871.245,10968.14,11093.697,6916.5654,7163.3276,7397.0415,8089.6475,8102.651,8318.204,9370.746,9402.504,9501.857,11319.401,11240.686,12549.378,12480.755,12912.24,12245.594,198.01518,0.0
1967-09-30,10901.196,10586.044,10760.205,10760.205,17866.457,17666.06,17760.586,15704.822,15720.07,15649.361,9629.464,8477.843,8493.665,8585.146,8599.344,8765.721,9173.801,9187.605,9171.699,10155.545,10075.42,10799.986,10728.473,11380.484,10767.874,266.42267,0.0
1967-10-31,8738.867,9970.435,10143.833,10143.833,15034.072,14820.162,14937.887,13335.033,13430.851,13468.093,8173.8906,7740.881,7797.545,7935.846,7939.9116,8029.1274,8399.454,8406.432,8258.884,9010.783,8783.68,9073.135,8996.218,9517.129,8832.5205,96.73381,0.0
1967-11-30,4304.2114,8309.087,8664.173,8664.173,13382.586,13363.892,13415.013,9406.94,9370.295,9323.188,5420.3906,4702.0884,4573.304,4756.179,4709.714,4940.1997,5244.7983,5215.488,4963.8193,5640.806,5213.659,5233.853,5134.698,5364.5864,4578.899,115.93248,0.0
1967-12-31,6075.126,10808.218,11076.41,11076.41,15724.179,15415.023,15458.444,12544.831,12522.682,12469.861,7944.9116,7174.6577,7639.854,7782.3057,7774.4385,7862.578,8579.888,8556.648,8364.776,8662.477,7837.8037,7841.016,7711.9136,8565.122,6366.9307,125.15449,0.0
1968-01-31,3250.0,23758.246,23248.293,23248.293,28214.062,27422.027,27464.79,25680.486,25682.434,25661.648,13756.405,11656.911,12743.523,12835.057,12897.962,13108.466,14071.763,13934.686,12398.064,11475.9375,8488.657,8523.57,8270.502,8418.773,3561.037,855.685,0.0
1968-02-29,13928.01,50223.59,40861.195,40861.195,48729.965,48169.254,48211.645,42686.35,42837.742,42798.65,20505.46,20349.424,19225.537,22930.09,29071.498,29651.803,30466.098,30398.666,28171.877,27307.455,23652.977,23670.209,23342.014,22104.15,14502.591,9364.886,6686.0005
1968-03-31,4505.6367,26426.443,25549.361,25549.361,30894.398,31189.516,31235.283,29415.184,29446.191,29267.408,15252.492,14630.768,13841.757,13831.3545,13805.448,13813.455,11573.4,11526.2705,11222.976,10802.166,9261.275,9262.81,9118.27,7716.7686,4836.785,976.8554,0.0
1968-04-30,4127.004,7823.7827,8042.9546,8042.9546,10502.545,10305.319,10361.27,9067.842,9081.126,8830.064,5370.5376,5202.492,5202.492,5387.601,5302.129,5245.9414,6039.8,6018.5347,5819.6387,5957.7744,5335.4785,5978.3335,5875.4023,5629.6157,4114.108,365.33105,0.0
1968-05-31,7915.987,7526.666,7818.3,7818.3,10240.861,10063.971,10165.678,8959.005,9131.183,9238.493,4830.0366,4601.19,4855.539,5560.9307,5543.3145,5647.42,6695.3213,6713.366,6688.783,8648.866,8259.187,9119.89,9041.493,9017.663,7893.6147,328.83643,0.0
1968-06-30,12326.881,7368.1123,8101.5186,8101.5186,13372.185,13239.896,13378.189,11217.734,11556.693,11940.694,5934.2314,6543.8447,6813.554,7696.7437,7775.8745,8191.523,9455.486,9507.145,9630.331,11801.285,11745.759,12890.727,12822.63,13001.131,12250.501,255.62703,0.0
1968-07-31,16000.0,13120.633,13893.057,13893.057,22515.295,22402.902,22513.092,18348.86,18577.611,18965.924,8582.682,9251.64,9600.784,10656.608,10709.236,11133.0625,12617.204,12653.207,12788.807,15288.297,15255.943,16487.156,16423.55,16275.179,15717.008,229.13046,0.0
1968-08-31,9635.154,10257.482,10795.536,10795.536,17918.885,17770.51,17874.14,15537.402,15676.053,15828.398,6260.069,6243.52,6400.0063,6979.6987,6967.7085,7123.387,8174.065,8156.265,8192.058,9703.538,9631.896,10596.221,10529.477,10203.107,9574.193,166.04802,0.0
1968-09-30,7345.776,7524.2764,7724.32,7724.32,13361.508,13164.592,13317.841,11544.451,11534.356,11335.813,6706.03,5570.6763,5575.8813,5633.5723,5590.585,5646.517,6742.5474,6734.569,6682.7026,7656.441,7559.353,8210.956,8139.0317,7829.043,7239.2383,228.6271,0.0
1968-10-31,5987.9683,6277.8994,6446.0063,6446.0063,11464.618,11248.436,11366.16,10289.459,10379.085,10415.157,5838.901,5375.186,5435.942,5536.264,5541.094,5619.962,6118.556,6128.1694,6163.7793,6874.0044,6638.706,6853.861,6777.093,6782.7075,6140.372,69.28462,0.0
1968-11-30,3975.1206,7456.503,7639.9136,7639.9136,11989.856,11679.209,11730.331,10620.999,10569.421,10431.251,5345.003,4740.9004,5271.436,5235.347,5226.945,5223.125,5451.0513,5416.5137,5402.348,5919.2065,5350.7637,5367.346,5265.3037,5297.5967,4243.8154,172.91145,0.0
1968-12-31,3250.0,18405.812,17935.635,17935.635,22025.76,21778.893,21822.314,19846.213,19832.803,19788.299,14294.196,12903.482,14245.484,14436.931,14513.754,14789.487,13806.463,13720.349,13296.992,12634.17,10116.098,10120.438,9876.134,9783.302,3582.8938,646.83405,0.0
1969-01-31,21801.51,105413.78,57053.36,57053.36,67590.96,66236.27,66279.04,49088.03,53922.855,53238.15,20991.703,20855.059,21824.352,33586.645,50770.746,54682.37,54162.527,54098.92,48604.125,46148.973,38583.0,38618.086,37876.62,35328.246,22261.191,47131.082,35957.562
1969-02-28,22724.06,97494.664,59666.54,59666.54,70634.85,68171.53,68215.43,58288.035,58875.176,58364.344,21694.227,21256.105,21936.998,33801.312,51105.004,54721.66,48933.453,48726.844,44319.418,42838.38,38859.04,38865.133,38485.664,33911.8,23410.713,37085.348,27181.678
1969-03-31,4848.195,36522.4,32909.85,32909.85,39468.062,39203.062,39248.832,35967.18,35979.312,35744.902,17687.617,17695.084,18160.629,18617.74,20310.342,20168.242,16103.626,16003.351,14930.988,14385.612,11975.151,11973.549,11783.828,9898.196,5277.7627,3750.8525,0.0
1969-04-30,13279.948,37860.727,36659.457,36659.457,43835.684,43595.4,43651.348,37541.07,37621.414,37542.766,17973.59,18142.482,18213.947,19045.076,21228.197,21214.58,22048.867,22064.125,21733.86,21567.914,18250.533,18539.713,18343.242,17780.531,13474.84,1708.9855,0.0
1969-05-31,10780.994,38627.496,38751.29,38751.29,46272.297,46105.586,46184.543,36909.434,37140.85,37340.023,12752.243,12432.876,12671.332,13444.092,13401.752,13554.492,14669.047,14671.562,14353.87,15797.557,13048.096,13818.86,13697.471,13856.401,10720.683,589.4087,0.0
1969-06-30,7433.7925,20722.748,21099.305,21099.305,25710.873,25563.262,25663.842,18904.895,19095.443,19107.295,5570.7417,5829.934,6034.0674,6734.4814,6661.285,6753.3823,7204.197,7179.197,7063.4097,8746.342,7964.9136,8953.581,8858.451,9090.292,7465.671,490.70676,0.0
1969-07-31,12459.217,7572.5815,8348.701,8348.701,14288.027,14177.381,14287.57,10822.548,10923.1455,11064.27,6229.1216,6693.8076,7074.7783,7986.2773,7986.517,8285.427,9412.301,9454.045,9538.89,11945.054,11817.65,13032.768,12952.653,13059.827,12174.352,274.70273,0.0
1969-08-31,11353.379,7740.2173,8405.326,8405.326,14372.053,14241.467,14345.097,10259.912,10362.453,10509.482,6447.3975,6682.5957,6905.0806,7578.4526,7591.8066,7814.6963,8785.001,8812.638,8894.184,10654.632,10552.236,11761.763,11682.98,11813.991,11099.716,211.55391,0.0
1969-09-30,11244.929,12112.283,12272.831,12272.831,20111.041,19919.324,20013.85,17545.219,17582.957,17563.29,10361.246,9240.825,9255.041,9359.119,9391.026,9576.104,10314.847,10340.08,10343.614,11310.892,11216.85,11882.987,11802.712,11787.903,11126.01,268.82675,0.0
1969-10-31,8765.921,10765.749,10818.77,10818.77,15133.758,14893.804,14971.537,12866.784,12941.418,12933.651,9052.24,8549.8955,8605.086,8718.496,8727.973,8816.571,9368.573,9365.845,9391.048,10061.179,9720.673,9901.261,9814.18,9746.973,8928.46,117.41093,0.0
1969-11-30,4392.8677,8445.428,8847.214,8847.214,13631.474,13234.324,13285.445,8792.811,8760.065,8703.374,5316.681,4676.159,5064.037,5260.991,5214.0586,5415.851,5856.6436,5829.88,5484.2954,6192.0874,5693.655,5709.0,5603.2373,5568.49,4670.1436,125.05912,0.0
1969-12-31,15189.38,52761.0,38219.406,38219.406,45652.75,45197.723,45241.145,39519.79,39839.234,39816.805,18588.117,18435.387,18858.059,21632.402,26518.678,26919.34,29579.367,29469.639,27861.643,27070.465,23299.021,23306.025,22916.633,23612.492,15560.949,14237.157,10567.792
1970-01-31,53678.426,181792.72,64261.15,64261.15,75986.76,76903.164,76945.93,59951.832,68998.875,68828.04,26946.744,26717.705,24451.076,44183.848,75608.87,84119.61,90988.836,92480.19,91114.13,88082.945,77423.13,77469.414,76520.984,74805.37,54822.137,116347.125,92536.57
1970-02-28,11726.81,61211.79,51722.64,51722.64,61381.617,60436.527,60480.43,54448.03,54451.867,54080.86,21978.215,21861.246,19131.926,22500.219,27964.346,27989.662,25193.32,24977.057,23354.012,22607.354,20451.9,20470.879,20294.166,16588.31,12332.106,9778.655,4935.1245
1970-03-31,4469.7583,28235.525,26136.46,26136.46,31578.264,31090.97,31136.738,28748.193,28719.215,28389.875,15074.731,14529.851,14461.73,14396.382,14271.79,14149.143,13486.648,13429.056,12965.188,12091.366,9739.998,9732.205,9586.67,8926.166,4877.5044,2248.8477,0.0
1970-04-30,4510.4165,10053.254,9947.396,9947.396,12720.881,12517.322,12573.272,11028.059,11003.346,10698.177,6908.8555,6620.949,6620.949,6717.21,6579.621,6446.565,6212.712,6172.282,5925.508,5946.037,5384.9614,6033.1914,5926.438,6303.681,4548.8203,639.2149,0.0
1970-05-31,7120.5347,7738.294,7928.257,7928.257,10368.942,10199.5,10301.208,8763.667,8923.236,9019.71,4290.382,4050.399,4312.9775,5021.205,4976.56,5058.7812,6167.4385,6193.0146,6174.833,8158.1875,7633.898,8513.636,8420.221,8394.673,7050.0684,503.99384,0.0
1970-06-30,8556.555,7525.631,8099.359,8099.359,13369.093,13224.771,13325.353,8298.141,8570.276,8859.176,3622.2092,4081.7139,4329.489,5130.0117,5169.9614,5496.7427,6878.2627,6918.3926,6973.093,8957.566,8624.899,9640.971,9555.131,9601.991,8559.225,324.95673,0.0
1970-07-31,16000.0,13656.991,14443.299,14443.299,23331.799,23219.652,23329.842,18170.375,18396.44,18821.564,9388.075,10011.752,10405.545,11421.088,11488.602,11926.327,12657.14,12699.119,12817.061,15303.156,15224.358,16432.508,16356.006,16456.78,15689.283,235.5404,0.0
1970-08-31,10390.071,10363.292,10991.959,10991.959,18210.355,18072.848,18176.479,14752.114,14899.214,15082.033,6094.0063,6335.4346,6552.336,7209.836,7196.7397,7397.134,8098.0464,8099.699,8131.458,9857.384,9759.855,10905.764,10826.866,10824.055,10160.528,195.54338,0.0
1970-09-30,8464.06,9732.401,9901.452,9901.452,16592.154,16396.414,16490.94,13976.901,13969.52,13798.491,8125.2764,7011.8477,7025.0596,7074.3584,7043.1416,7120.3774,7742.88,7739.302,7686.325,8640.754,8517.293,9152.888,9069.237,9039.321,8366.741,250.36447,0.0
1970-10-31,7083.318,8770.446,8912.357,8912.357,13515.255,13294.296,13412.021,11853.304,11937.631,11981.957,6970.5063,6517.2524,6577.6543,6683.61,6692.929,6780.8613,7314.3477,7326.6533,7380.6753,8075.5977,7799.837,8017.882,7932.006,8020.0366,7260.132,83.56607,0.0
1970-11-30,3250.0,18820.998,17011.268,17011.268,22324.33,21700.193,21751.314,19074.434,18928.752,18266.047,11612.428,8129.3804,9416.668,9552.703,9586.074,9901.864,12867.392,12633.545,12165.875,11849.6,9012.375,9023.517,8812.634,9649.113,3616.466,1316.1578,0.0
1970-12-31,15692.554,50064.977,45734.316,45734.316,54406.285,52290.164,52333.586,45791.816,45821.184,45645.24,20353.688,20345.793,19657.86,24911.986,33027.367,34363.387,32082.068,32050.963,30036.201,29463.97,26456.246,26462.244,26114.799,23407.648,16081.909,3401.1196,0.0
1971-01-31,14349.519,38319.305,36490.67,36490.67,43639.082,42959.633,43002.39,38817.758,38879.836,38945.0,18706.768,18775.355,19219.303,23095.096,29338.342,29976.428,29385.537,29363.82,27022.582,26279.922,23274.99,23324.018,23005.393,21266.307,14794.357,2556.281,0.0
1971-02-28,3250.0,18964.205,18714.346,18714.346,22932.818,22539.512,22583.414,19035.506,18935.975,18531.988,11446.762,10301.106,10049.684,9963.486,9871.946,9765.42,8897.784,8831.524,8596.549,8281.443,6878.4746,6900.575,6677.935,6055.169,3810.4246,551.21423,0.0
1971-03-31,15479.647,34494.016,30516.047,30516.047,36679.703,35874.24,35920.004,33761.938,33856.664,33977.59,18461.768,18522.123,18542.53,20213.758,23630.453,23746.3,25963.098,26007.824,25315.752,24605.242,21833.895,21837.219,21579.672,21063.986,15851.912,4089.3936,2437.7876
1971-04-30,5867.185,19009.766,19085.574,19085.574,23365.234,23161.434,23217.385,21387.885,21455.65,21328.861,11004.318,10951.715,10951.715,11169.055,11125.108,11114.585,10865.191,10836.334,10568.511,10540.562,9033.476,9693.283,9535.581,8796.697,5995.417,477.4546,0.0
1971-05-31,11631.961,25661.676,25743.21,25743.21,31120.2,30923.227,31002.184,26608.064,26811.48,27008.629,11533.599,11158.992,11373.058,12076.669,12083.583,12279.554,13703.309,13716.78,13708.652,15285.512,13869.119,14574.981,14463.243,13846.5,11719.927,444.79263,0.0
1971-06-30,8911.881,20552.389,21211.096,21211.096,25841.09,25698.523,25799.105,19968.94,20238.756,20450.19,6350.333,6864.968,7092.5874,7907.693,7889.2476,8051.222,8820.56,8824.124,8764.82,10612.988,9974.222,11033.199,10939.068,10559.903,8984.673,251.37605,0.0
1971-07-31,11509.313,12112.823,12871.953,12871.953,21000.08,20882.951,20993.139,17596.438,17773.453,18062.299,5616.309,6194.3877,6579.709,7539.058,7550.635,7882.246,9096.042,9130.753,9201.152,11639.66,11502.093,12730.167,12652.073,12156.231,11239.812,254.12038,0.0
1971-08-31,10468.128,10216.84,10861.587,10861.587,18016.896,17865.553,17969.182,14180.503,14300.52,14437.914,6069.3076,6352.9326,6569.202,7251.5127,7265.927,7484.8623,8425.323,8447.982,8519.381,10257.429,10164.211,11343.616,11266.68,10923.753,10236.268,197.98877,0.0
1971-09-30,10747.118,12489.97,12674.021,12674.021,20706.367,20509.145,20603.672,18214.38,18221.186,18104.81,10261.983,9173.682,9185.434,9298.201,9335.611,9533.816,10279.904,10305.289,10302.673,11285.237,11190.564,11829.216,11750.66,11323.558,10672.348,255.97652,0.0
1971-10-31,8827.622,9091.89,9255.464,9255.464,13374.973,13160.818,13278.544,11365.682,11452.7,11472.835,8748.881,8372.83,8433.597,8583.334,8597.216,8692.675,9008.433,9013.308,9023.303,9777.233,9561.88,9816.196,9732.525,9602.854,8917.006,86.4533,0.0
1971-11-30,6258.2334,8637.169,8980.381,8980.381,13812.548,14113.175,14164.296,10291.843,10261.476,10234.2705,6706.582,6026.042,6243.45,6439.54,6395.7896,6632.4824,7459.3765,7433.63,7371.955,8057.251,7607.097,7619.2544,7514.1978,7597.087,6546.1235,110.55616,0.0
1971-12-31,3566.4792,13779.698,13056.191,13056.191,17976.582,17446.975,17490.396,14007.596,13916.876,13539.612,7649.3706,6084.066,6201.12,6296.176,6290.175,6459.6484,6605.6074,6558.059,6411.9927,6634.6523,5887.6387,5881.612,5741.15,5911.867,3863.4436,528.0889,0.0
1972-01-31,3282.0735,11061.8125,11586.281,11586.281,14629.892,14678.247,14721.008,12760.112,12761.877,12760.537,7289.622,6684.3696,6903.105,7019.8267,7046.48,7211.6597,7402.902,7418.9194,7119.0674,6925.046,6028.879,6072.9185,5925.028,5850.299,3600.2207,133.10408,0.0
1972-02-29,4001.2334,16018.127,15989.958,15989.958,19759.393,19851.555,19893.943,16345.183,16320.536,16179.23,9017.191,7981.6123,8537.26,8478.676,8489.919,8524.053,9012.732,9013.608,8909.128,8611.186,7491.869,7504.3984,7317.1353,7126.6494,4496.4546,174.61646,0.0
1972-03-31,14351.364,21420.105,21251.709,21251.709,25888.398,26100.596,26146.363,24518.527,24628.945,24785.041,17324.406,17448.037,18017.6,18213.225,19730.992,19927.984,20576.977,20630.734,20653.871,20409.332,18422.32,18458.639,18228.781,17840.56,14664.856,478.7811,0.0
1972-04-30,6174.986,9851.578,10169.291,10169.291,12979.349,12772.056,12828.006,11658.142,11737.667,11645.722,7928.0605,8035.8716,8060.3896,8347.182,8327.094,8352.812,8929.898,8909.507,8685.042,8743.241,7776.6846,8394.055,8259.051,8168.7266,6327.7256,198.57948,0.0
1972-05-31,7176.018,8991.906,9396.686,9396.686,12079.4,11909.371,12011.079,10391.275,10589.718,10716.558,4735.426,4592.6875,4880.478,5606.571,5574.231,5664.581,6128.203,6117.507,6054.316,8095.7056,7620.707,8490.547,8400.749,8361.51,7146.346,251.79768,0.0
1972-06-30,9655.449,7329.214,7999.0728,7999.0728,13225.522,13091.801,13230.094,10531.436,10851.09,11198.857,3944.596,4592.6953,4885.882,5712.4907,5749.3545,6121.6934,6967.3423,7010.3306,7088.0073,9263.582,9176.876,10332.324,10255.535,10451.009,9586.613,239.00006,0.0
1972-07-31,14463.579,12298.01,13034.692,13034.692,21241.568,21125.994,21236.184,16379.559,16610.668,17008.092,7713.4873,8423.174,8803.105,9849.796,9918.579,10367.977,10770.44,10816.002,10974.6455,13510.291,13465.781,14717.601,14648.896,14764.804,14153.9795,140.79253,0.0
1972-08-31,10589.19,10549.935,11124.865,11124.865,18407.574,18259.83,18363.459,14494.504,14661.042,14873.176,6024.671,6361.761,6569.097,7272.55,7282.701,7520.793,7785.361,7798.039,7871.0684,9639.53,9583.559,10759.539,10689.3,10925.047,10360.931,190.9905,0.0
1972-09-30,6518.6562,7951.9697,8027.2812,8027.2812,13811.071,13600.231,13753.481,12067.212,12037.801,11812.371,7064.539,5797.075,5797.075,5816.6104,5782.539,5803.7573,5934.4785,5914.007,5829.3174,6693.5444,6556.61,7091.5317,7014.8716,7196.49,6543.279,217.94633,0.0
1972-10-31,5005.427,6151.491,5987.642,5987.642,10784.452,10529.565,10647.291,9453.288,9507.031,9496.478,6044.522,5339.6587,5394.559,5464.3804,5461.851,5527.215,6005.0215,5991.5415,6047.073,6590.3047,6132.527,6165.0723,6083.955,6240.3394,5272.467,120.104774,0.0
1972-11-30,7775.3423,20517.863,18874.336,18874.336,23119.18,22918.734,22969.855,19830.922,19759.1,19531.885,13002.226,10876.777,11669.49,11867.226,11928.28,12256.128,12639.39,12500.125,12348.332,12515.97,10915.596,10931.612,10805.206,11077.037,8107.828,1100.1492,0.0
1972-12-31,6962.1504,22087.248,21923.95,21923.95,26671.438,26033.738,26077.158,22228.77,22248.332,22248.047,14758.921,13891.81,14375.065,14583.535,14627.845,14858.943,13869.93,13833.097,12959.001,13136.677,11664.088,11665.283,11483.513,10746.788,7274.61,413.489,0.0
1973-01-31,14717.316,69566.97,49814.816,49814.816,59159.344,57465.293,57508.05,47672.555,48079.777,47179.36,19865.484,19475.79,20262.322,27192.445,37513.21,39407.285,35837.734,35677.457,31800.834,30422.049,26169.531,26187.312,25785.588,24576.129,15165.524,18380.365,11369.487
1973-02-28,18489.447,74986.54,55541.9,55541.9,65830.375,64242.492,64286.395,56340.56,56371.223,55687.27,18736.076,18266.8,20839.035,29344.764,41681.074,43949.56,39105.18,38921.207,34468.145,33244.355,29749.113,29748.379,29401.395,26551.256,19202.107,18950.207,11306.134
1973-03-31,8139.818,42625.05,37669.49,37669.49,45012.19,44257.625,44303.395,41460.97,41473.125,41223.363,18238.924,18203.348,18747.9,20985.387,25050.645,24998.943,19803.242,19711.094,18553.268,17847.86,15744.376,15741.849,15564.09,13489.427,8616.604,4829.029,1640.4512
1973-04-30,3250.0,13224.607,13046.812,13046.812,16331.148,16136.311,16192.261,14443.273,14427.498,14074.041,8856.787,8466.25,8466.25,8576.856,8442.264,8324.086,7905.4834,7864.0146,7575.757,7443.6685,5875.323,6570.84,6419.805,5945.578,3306.429,804.0254,0.0
1973-05-31,6470.483,14970.981,15085.0625,15085.0625,18705.35,18530.727,18609.684,13841.037,14010.942,14105.782,5906.846,5514.95,5796.3643,6499.0127,6432.4106,6563.399,7321.833,7331.7563,7284.371,9083.731,7859.8364,8772.099,8665.185,8534.418,6455.34,584.1551,0.0
1973-06-30,8190.953,7921.8486,8515.304,8515.304,13964.564,13832.251,13932.832,10700.066,10968.815,11207.794,4273.87,4765.4014,5043.5737,5816.009,5788.5654,5939.44,6642.2964,6656.031,6607.7456,8650.017,8408.206,9533.22,9444.104,9229.403,8113.544,375.63925,0.0
1973-07-31,13262.161,10944.079,11700.526,11700.526,19261.799,19145.525,19255.715,15811.067,16010.21,16372.74,6718.1313,7242.531,7606.2134,8579.534,8625.573,9021.925,10247.014,10301.648,10457.905,12893.202,12807.567,13996.775,13918.239,13705.013,12965.866,252.9957,0.0
1973-08-31,8370.011,9656.046,10240.151,10240.151,17094.75,16951.812,17055.441,14416.29,14559.492,14742.979,4541.598,4763.5957,4961.2095,5594.871,5578.4834,5695.6743,6494.1733,6493.6953,6523.695,8195.423,8089.197,9209.995,9129.566,8800.376,8163.963,190.38515,0.0
1973-09-30,7851.343,10265.125,10360.81,10360.81,17273.795,17071.793,17225.043,15477.577,15463.76,15283.924,7877.4194,6612.1265,6615.109,6640.755,6630.322,6761.607,7471.776,7478.1,7437.7876,8361.022,8242.13,8816.61,8732.994,8463.351,7830.9717,273.538,0.0
1973-10-31,7650.1943,9510.824,9568.911,9568.911,14143.588,13879.206,13956.939,11810.547,11883.613,11883.549,8325.408,7784.6216,7842.316,7950.2817,7985.261,8097.9844,8400.726,8410.365,8480.058,9108.256,8746.936,8876.959,8788.899,8858.884,7906.1343,114.49971,0.0
1973-11-30,29407.527,56503.668,41405.914,41405.914,49364.465,50181.547,50232.668,43027.47,43328.117,43258.016,20483.6,20380.262,20309.102,27569.342,38321.746,40547.004,42596.965,42603.85,40660.72,40186.996,36570.824,36597.625,36173.086,37224.33,29888.36,14943.196,12077.866
1973-12-31,20131.65,59128.39,50330.785,50330.785,59760.355,60681.77,60725.19,53762.0,53825.82,53745.766,20538.674,20526.938,20106.783,26708.488,36507.867,38242.125,35924.85,35845.477,33522.055,33040.64,29751.398,29759.428,29325.074,27949.049,20607.71,8690.647,5557.954
1974-01-31,39181.13,115101.69,59760.184,59760.184,70743.93,71120.47,71163.23,60456.58,61780.66,61877.387,25655.457,25699.994,23272.24,39464.08,64466.695,70702.73,70710.28,70736.31,66193.85,64307.83,57424.656,57478.26,56697.305,53364.582,39886.19,55777.395,49362.145
